"rules","support","confidence","lift"
"{cream cheese,rolls/buns,whole milk} => {yogurt}",0.00193187595322827,0.527777777777778,3.78330498866213
"{flour,margarine,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{frozen meals,fruit/vegetable juice,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{butter milk,soda,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{ham,pip fruit,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{berries,rolls/buns,soda} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{hamburger meat,tropical fruit,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{dessert,other vegetables,pastry} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{chicken,fruit/vegetable juice,other vegetables} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{coffee,fruit/vegetable juice,tropical fruit} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{bottled beer,frozen vegetables,other vegetables} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{beef,rolls/buns,sausage} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{brown bread,butter,sausage} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{brown bread,sausage,tropical fruit} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{butter,domestic eggs,whipped/sour cream} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{butter,citrus fruit,rolls/buns} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{newspapers,rolls/buns,whipped/sour cream} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{domestic eggs,pip fruit,whipped/sour cream} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{domestic eggs,sausage,whipped/sour cream} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{butter milk,other vegetables,root vegetables,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{brown bread,other vegetables,pip fruit,tropical fruit} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{brown bread,other vegetables,sausage,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{butter,fruit/vegetable juice,other vegetables,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{pip fruit,root vegetables,sausage,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{pip fruit,rolls/buns,tropical fruit,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{other vegetables,pastry,sausage,whole milk} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{beef,root vegetables,tropical fruit} => {other vegetables}",0.00274529740721912,0.72972972972973,3.77135674823536
"{pip fruit,tropical fruit,whipped/sour cream} => {other vegetables}",0.00274529740721912,0.72972972972973,3.77135674823536
"{butter,cream cheese} => {yogurt}",0.00213523131672598,0.525,3.76339285714286
"{pastry,rolls/buns,tropical fruit} => {yogurt}",0.00213523131672598,0.525,3.76339285714286
"{frozen vegetables,soft cheese} => {other vegetables}",0.0016268429079817,0.727272727272727,3.75865857736588
"{root vegetables,soft cheese} => {other vegetables}",0.00244026436197255,0.727272727272727,3.75865857736588
"{grapes,pork} => {other vegetables}",0.0016268429079817,0.727272727272727,3.75865857736588
"{bottled water,domestic eggs,root vegetables} => {other vegetables}",0.0016268429079817,0.727272727272727,3.75865857736588
"{root vegetables,specialty cheese} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{cream cheese,whipped/sour cream} => {yogurt}",0.00335536349771225,0.523809523809524,3.75485908649174
"{other vegetables,turkey,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{other vegetables,rolls/buns,soft cheese} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{frozen meals,pip fruit,tropical fruit} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{fruit/vegetable juice,hard cheese,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{candy,rolls/buns,tropical fruit} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{ham,other vegetables,root vegetables} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{ham,root vegetables,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{pip fruit,salty snack,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{curd,white bread,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{citrus fruit,curd,root vegetables} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{bottled water,curd,other vegetables} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{bottled beer,other vegetables,whipped/sour cream} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{margarine,other vegetables,whipped/sour cream,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{fruit/vegetable juice,other vegetables,rolls/buns,whole milk} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{curd,pastry,whole milk} => {yogurt}",0.00233858668022369,0.522727272727273,3.74710111317254
"{citrus fruit,herbs} => {other vegetables}",0.00213523131672598,0.724137931034483,3.74245746280827
"{root vegetables,shopping bags,yogurt} => {other vegetables}",0.00213523131672598,0.724137931034483,3.74245746280827
"{cat food,fruit/vegetable juice} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{frankfurter,sliced cheese} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{butter milk,other vegetables,whipped/sour cream} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{chocolate,long life bakery product,other vegetables} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{butter,white bread,whole milk} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{bottled water,frozen vegetables,tropical fruit} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{frozen vegetables,rolls/buns,tropical fruit} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{frankfurter,pip fruit,tropical fruit} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{margarine,pip fruit,tropical fruit} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{butter,sausage,tropical fruit} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{cream cheese,other vegetables,whipped/sour cream,whole milk} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{butter,other vegetables,tropical fruit,whipped/sour cream} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{citrus fruit,tropical fruit,whipped/sour cream,whole milk} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{citrus fruit,other vegetables,root vegetables,whipped/sour cream} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{curd,pip fruit,whole milk} => {yogurt}",0.0025419420437214,0.520833333333333,3.73352465986395
"{frozen meals,root vegetables,yogurt} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{butter milk,fruit/vegetable juice,yogurt} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{root vegetables,sliced cheese,whipped/sour cream} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{frozen vegetables,sugar,whole milk} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{butter,long life bakery product,root vegetables} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{citrus fruit,cream cheese,domestic eggs} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{chocolate,sausage,yogurt} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{beef,pork,yogurt} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{pastry,tropical fruit,whipped/sour cream} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{root vegetables,white bread,whole milk,yogurt} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{butter,domestic eggs,tropical fruit,whole milk} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{butter,pip fruit,whipped/sour cream,whole milk} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{pip fruit,root vegetables,soda,whole milk} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{pip fruit,root vegetables,tropical fruit,whole milk,yogurt} => {other vegetables}",0.00132180986273513,0.722222222222222,3.73255678168973
"{bottled water,chocolate,rolls/buns} => {soda}",0.00132180986273513,0.65,3.72755102040816
"{mayonnaise,root vegetables} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{curd,onions} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{frozen meals,other vegetables,root vegetables} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{frankfurter,root vegetables,sausage} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{newspapers,soda,tropical fruit} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{pip fruit,root vegetables,sausage} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{sliced cheese,tropical fruit} => {yogurt}",0.00274529740721912,0.519230769230769,3.72203689167975
"{beef,tropical fruit,whole milk,yogurt} => {rolls/buns}",0.00132180986273513,0.684210526315789,3.7198510372116
"{long life bakery product,other vegetables,whipped/sour cream} => {yogurt}",0.00142348754448399,0.518518518518518,3.71693121693122
"{frozen vegetables,margarine,whole milk} => {yogurt}",0.00142348754448399,0.518518518518518,3.71693121693122
"{beef,rolls/buns,tropical fruit} => {yogurt}",0.00142348754448399,0.518518518518518,3.71693121693122
"{curd,margarine,other vegetables} => {yogurt}",0.00142348754448399,0.518518518518518,3.71693121693122
"{soda,tropical fruit,whipped/sour cream} => {yogurt}",0.00142348754448399,0.518518518518518,3.71693121693122
"{dessert,long life bakery product} => {yogurt}",0.00152516522623284,0.517241379310345,3.70777621393385
"{beef,butter,root vegetables} => {yogurt}",0.00152516522623284,0.517241379310345,3.70777621393385
"{margarine,rolls/buns,tropical fruit} => {yogurt}",0.00152516522623284,0.517241379310345,3.70777621393385
"{rice,root vegetables} => {yogurt}",0.0016268429079817,0.516129032258065,3.69980250164582
"{cream cheese,other vegetables,whipped/sour cream} => {yogurt}",0.00172852058973055,0.515151515151515,3.69279529993816
"{cream cheese,other vegetables,whole milk} => {yogurt}",0.00345704117946111,0.515151515151515,3.69279529993816
"{curd,other vegetables,pip fruit} => {yogurt}",0.00172852058973055,0.515151515151515,3.69279529993816
"{citrus fruit,root vegetables,whipped/sour cream} => {yogurt}",0.00172852058973055,0.515151515151515,3.69279529993816
"{other vegetables,root vegetables,tropical fruit,whipped/sour cream} => {yogurt}",0.00172852058973055,0.515151515151515,3.69279529993816
"{pip fruit,soups} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{specialty cheese,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{beverages,chicken} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{baking powder,root vegetables} => {other vegetables}",0.0025419420437214,0.714285714285714,3.69153967419863
"{butter milk,hamburger meat} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{ham,oil} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{frozen vegetables,ham} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{oil,sliced cheese} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{chicken,sliced cheese} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{beef,UHT-milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{long life bakery product,onions} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{frozen dessert,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{margarine,soft cheese,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{fruit/vegetable juice,misc. beverages,tropical fruit} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{grapes,pastry,tropical fruit} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{butter,domestic eggs,hard cheese} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{citrus fruit,hard cheese,sausage} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{citrus fruit,hard cheese,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{bottled water,citrus fruit,onions} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{onions,tropical fruit,yogurt} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{hamburger meat,pork,whole milk} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{root vegetables,salty snack,soda} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{long life bakery product,root vegetables,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{dessert,root vegetables,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{dessert,pip fruit,yogurt} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{dessert,root vegetables,tropical fruit} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{dessert,root vegetables,soda} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{cream cheese,domestic eggs,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{chicken,fruit/vegetable juice,yogurt} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{chicken,pip fruit,yogurt} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{chicken,tropical fruit,yogurt} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{frozen vegetables,margarine,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{frozen vegetables,fruit/vegetable juice,whipped/sour cream} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{curd,pastry,sausage} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{citrus fruit,curd,root vegetables} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{curd,sausage,tropical fruit} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{domestic eggs,pork,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{pastry,pork,root vegetables} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{butter,margarine,pip fruit} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{citrus fruit,newspapers,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{root vegetables,sliced cheese,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{onions,root vegetables,whole milk,yogurt} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{root vegetables,sugar,whole milk,yogurt} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{cream cheese,pip fruit,root vegetables,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{chocolate,rolls/buns,soda,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{beef,rolls/buns,tropical fruit,whole milk} => {other vegetables}",0.00152516522623284,0.714285714285714,3.69153967419863
"{butter,napkins,whipped/sour cream,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{butter,pork,whipped/sour cream,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{butter,pork,root vegetables,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{frankfurter,pip fruit,tropical fruit,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{brown bread,rolls/buns,root vegetables,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{bottled water,butter,citrus fruit,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{citrus fruit,fruit/vegetable juice,root vegetables,soda} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{root vegetables,shopping bags,soda,whole milk} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{curd,tropical fruit} => {yogurt}",0.00528723945094052,0.514851485148515,3.69064457466155
"{domestic eggs,root vegetables,tropical fruit} => {yogurt}",0.00183019827147941,0.514285714285714,3.6865889212828
"{other vegetables,rolls/buns,root vegetables,tropical fruit} => {yogurt}",0.00183019827147941,0.514285714285714,3.6865889212828
"{fruit/vegetable juice,other vegetables,root vegetables,whole milk} => {yogurt}",0.00203355363497712,0.512820512820513,3.67608581894296
"{butter,fruit/vegetable juice,whole milk} => {yogurt}",0.00213523131672598,0.51219512195122,3.67160278745645
"{cream cheese,other vegetables,sugar} => {whole milk}",0.00152516522623284,0.9375,3.66904596100279
"{root vegetables,sausage,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.9375,3.66904596100279
"{rice,root vegetables} => {other vegetables}",0.00223690899847483,0.709677419354839,3.6677232892038
"{oil,whole milk,yogurt} => {other vegetables}",0.00223690899847483,0.709677419354839,3.6677232892038
"{fruit/vegetable juice,other vegetables,pip fruit} => {yogurt}",0.00223690899847483,0.511627906976744,3.66753678215472
"{root vegetables,tropical fruit,whipped/sour cream} => {yogurt}",0.00233858668022369,0.511111111111111,3.66383219954648
"{herbs,pip fruit} => {other vegetables}",0.00172852058973055,0.708333333333333,3.66077684358031
"{onions,white bread} => {other vegetables}",0.00172852058973055,0.708333333333333,3.66077684358031
"{ham,tropical fruit,yogurt} => {other vegetables}",0.00172852058973055,0.708333333333333,3.66077684358031
"{cream cheese,curd,yogurt} => {other vegetables}",0.00172852058973055,0.708333333333333,3.66077684358031
"{dessert,other vegetables,whole milk} => {yogurt}",0.0025419420437214,0.510204081632653,3.6573302790504
"{citrus fruit,domestic eggs,sugar} => {whole milk}",0.00142348754448399,0.933333333333333,3.652739090065
"{domestic eggs,sugar,yogurt} => {whole milk}",0.00142348754448399,0.933333333333333,3.652739090065
"{root vegetables,soups} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{canned vegetables,pip fruit} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{dishes,pastry} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{grapes,pip fruit,whole milk} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{butter milk,whipped/sour cream,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{butter milk,root vegetables,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{ham,pip fruit,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{coffee,oil,whole milk} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{chocolate,long life bakery product,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{dessert,fruit/vegetable juice,root vegetables} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{chicken,sausage,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{citrus fruit,frankfurter,root vegetables} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{butter,pip fruit,tropical fruit} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{fruit/vegetable juice,root vegetables,yogurt} => {other vegetables}",0.00244026436197255,0.705882352941177,3.64810979567865
"{shopping bags,tropical fruit,whipped/sour cream} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{hard cheese,root vegetables,whole milk,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{long life bakery product,whipped/sour cream,whole milk,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{cream cheese,curd,whole milk,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{brown bread,root vegetables,tropical fruit,whole milk} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{citrus fruit,root vegetables,whipped/sour cream,yogurt} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{ham,tropical fruit,whole milk} => {other vegetables}",0.00193187595322827,0.703703703703704,3.63685019754384
"{root vegetables,tropical fruit,whipped/sour cream,whole milk} => {other vegetables}",0.00193187595322827,0.703703703703704,3.63685019754384
"{other vegetables,root vegetables,tropical fruit,whole milk} => {yogurt}",0.00355871886120996,0.507246376811594,3.63612836438923
"{cream cheese,pip fruit,whipped/sour cream} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609
"{other vegetables,rice,root vegetables,yogurt} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609
"{beef,rolls/buns,tropical fruit,yogurt} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609
"{citrus fruit,pastry,whipped/sour cream,whole milk} => {rolls/buns}",0.00101677681748856,0.666666666666667,3.62447024138566
"{misc. beverages,pastry} => {soda}",0.00122013218098627,0.631578947368421,3.6219119226638
"{candy,chocolate,rolls/buns} => {soda}",0.00122013218098627,0.631578947368421,3.6219119226638
"{curd,grapes} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{butter milk,pip fruit,yogurt} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{butter milk,tropical fruit,yogurt} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{butter,sliced cheese,whole milk} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{cream cheese,root vegetables,tropical fruit} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{chicken,domestic eggs,rolls/buns} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{frozen vegetables,sausage,yogurt} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{butter,citrus fruit,tropical fruit} => {other vegetables}",0.00142348754448399,0.7,3.61770888071466
"{citrus fruit,root vegetables,soda} => {other vegetables}",0.00213523131672598,0.7,3.61770888071466
"{house keeping products,whipped/sour cream} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{bottled water,rice} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{root vegetables,soft cheese,whipped/sour cream} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{butter,sliced cheese,whipped/sour cream} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{butter,hygiene articles,tropical fruit} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{domestic eggs,hygiene articles,tropical fruit} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{root vegetables,sugar,whipped/sour cream} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{long life bakery product,napkins,tropical fruit} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{butter,coffee,whipped/sour cream} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{hard cheese,other vegetables,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{frankfurter,root vegetables,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{brown bread,other vegetables,pip fruit,root vegetables} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{butter,domestic eggs,tropical fruit,yogurt} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{domestic eggs,other vegetables,pip fruit,whipped/sour cream} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428
"{frankfurter,pip fruit,whole milk} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897
"{citrus fruit,root vegetables,whipped/sour cream} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897
"{butter,tropical fruit,whole milk,yogurt} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897
"{baking powder,root vegetables,whole milk} => {other vegetables}",0.0016268429079817,0.695652173913043,3.59523863921954
"{beef,domestic eggs,root vegetables} => {other vegetables}",0.0016268429079817,0.695652173913043,3.59523863921954
"{citrus fruit,tropical fruit,whipped/sour cream,whole milk} => {other vegetables}",0.0016268429079817,0.695652173913043,3.59523863921954
"{citrus fruit,pip fruit,root vegetables,whole milk} => {other vegetables}",0.0016268429079817,0.695652173913043,3.59523863921954
"{bottled beer,soups} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{citrus fruit,herbs,tropical fruit} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{domestic eggs,sugar,tropical fruit} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{butter,root vegetables,white bread} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{butter,curd,domestic eggs} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{butter,citrus fruit,curd} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{domestic eggs,fruit/vegetable juice,margarine} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{cream cheese,other vegetables,pip fruit,yogurt} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{curd,domestic eggs,tropical fruit,yogurt} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{butter,domestic eggs,root vegetables,yogurt} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{domestic eggs,tropical fruit,whipped/sour cream,yogurt} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{domestic eggs,other vegetables,tropical fruit,whipped/sour cream} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{fruit/vegetable juice,pip fruit,root vegetables,yogurt} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{bottled water,rolls/buns,root vegetables,tropical fruit} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383
"{beverages,fruit/vegetable juice} => {yogurt}",0.00142348754448399,0.5,3.58418367346939
"{baking powder,fruit/vegetable juice} => {yogurt}",0.00111845449923742,0.5,3.58418367346939
"{cream cheese,soft cheese} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{margarine,soft cheese} => {yogurt}",0.00111845449923742,0.5,3.58418367346939
"{soft cheese,whipped/sour cream} => {yogurt}",0.00152516522623284,0.5,3.58418367346939
"{curd,grapes} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{hard cheese,sliced cheese} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{frozen vegetables,sliced cheese} => {yogurt}",0.00111845449923742,0.5,3.58418367346939
"{sliced cheese,whipped/sour cream} => {yogurt}",0.00193187595322827,0.5,3.58418367346939
"{citrus fruit,sliced cheese} => {yogurt}",0.00172852058973055,0.5,3.58418367346939
"{frozen vegetables,waffles} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{cream cheese,root vegetables} => {yogurt}",0.00376207422470768,0.5,3.58418367346939
"{curd,white bread} => {yogurt}",0.00172852058973055,0.5,3.58418367346939
"{other vegetables,semi-finished bread,whole milk} => {yogurt}",0.00132180986273513,0.5,3.58418367346939
"{butter,hard cheese,whipped/sour cream} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{butter milk,pip fruit,whole milk} => {yogurt}",0.00132180986273513,0.5,3.58418367346939
